,Left,Right,Center
93,https://www.washingtonpost.com/world/protesters-bring-hong-kong-airport-to-a-standstill-after-night-of-violent-clashes/2019/08/12/bfada9fe-bcdd-11e9-a8b0-7ed8a0d5dc5d_story.html,https://www.foxnews.com/world/hong-kong-airport-suspends-check-ins-due-to-pro-democracy-protest,https://www.reuters.com/article/us-hongkong-protests-airport/hong-kong-airport-authority-cancels-all-flights-for-monday-idUSKCN1V20O4
94,https://www.washingtonpost.com/politics/trump-says-he-is-seeking-common-sense-gun-legislation-acknowledges-he-is-seeking-input-from-nra/2019/08/09/356cbc26-ba9e-11e9-a091-6a96e67d9cce_story.html,https://www.nationalreview.com/2019/08/universal-background-check-law-would-not-violate-second-amendment/,https://thehill.com/homenews/administration/456837-trump-calls-for-intelligent-background-checks-in-response-to-mass
95,https://www.nytimes.com/2019/08/11/nyregion/epstein-death-manhattan-correctional-center.html,https://www.foxnews.com/politics/donald-trump-bill-clinton-jeffrey-epstein-suicide-theory,https://thehill.com/opinion/criminal-justice/456965-jeffrey-epsteins-suicide-makes-no-sense
96,https://www.nytimes.com/2019/08/13/climate/states-lawsuit-clean-power-ace.html?action=click&module=Top%20Stories&pgtype=Homepage,https://www.washingtonexaminer.com/policy/energy/democratic-states-sue-trump-for-gutting-signature-obama-emissions-rule-for-coal-plants,https://thehill.com/policy/energy-environment/457252-22-states-sue-trump-over-repeal-of-obama-era-power-plant-rules
97,https://www.cnn.com/2019/08/11/politics/greg-craig-trial-justice-department-foreign-lobbying/index.html,https://www.washingtontimes.com/news/2019/aug/12/potential-jurors-trial-greg-craig-former-obama-wh-/,https://www.npr.org/2019/08/12/749892821/former-obama-white-house-counsel-greg-craig-goes-on-trial-for-ukraine-work
98,https://www.nbcnews.com/news/world/police-riot-gear-clash-protesters-hong-kong-airport-n1041831,https://townhall.com/tipsheet/yuichirokakutani/2019/08/13/breaking-riot-police-attack-hong-kong-protestors-as-airport-protest-tensions-ris-n2551590,https://www.reuters.com/article/us-hongkong-protests/clashes-at-hong-kong-airport-after-flights-halted-idUSKCN1V2249
99,"https://www.bloomberg.com/news/articles/2019-08-14/jeffrey-epstein-s-estate-sued-by-alleged-victim-in-new-york?srnd=premium
https://www.nytimes.com/2019/08/14/opinion/jeffrey-epstein-jennifer-araoz.html?action=click&module=Opinion&pgtype=Homepage",https://www.newsmax.com/headline/ghislane-maxwell-jeffrey-epstein-lawsuit/2019/08/14/id/928507/,
100,https://www.washingtonpost.com/business/economy/white-house-delays-some-new-china-tariffs-until-dec-15/2019/08/13/be21e812-bdd1-11e9-b873-63ace636af08_story.html,https://www.foxbusiness.com/markets/stocks-trade-lower-as-global-trade-worries-grab-hold,https://www.wsj.com/articles/u-s-will-delay-some-tariffs-against-china-11565704420
101,https://www.cnn.com/2019/08/15/politics/israel-visit-ilhan-omar-rashida-tlaib-intl/index.html,https://www.foxnews.com/politics/israel-may-bar-omar-tlaib-from-entering-country-for-support-of-bds-movement,https://www.apnews.com/19a6c707c401467d91297e6e027308ee
102,http://nytimes.com/2019/08/16/world/europe/trump-greenland-denmark.html,https://nypost.com/2019/08/16/trump-floated-us-buying-greenland-but-country-says-its-not-for-sale/,https://www.wsj.com/articles/trump-eyes-a-new-real-estate-purchase-greenland-11565904223
103,"https://www.washingtonpost.com/nation/2019/08/14/multiple-police-officers-wounded-active-philadelphia-shootout-officials-say/
https://www.usatoday.com/story/news/nation/2019/08/15/philadelphia-standoff-gunman-surrenders-6-officers-injured/2017086001/",https://www.foxnews.com/us/crowd-of-onlookers-taunt-police-during-philadelphia-standoff-reports,
104,https://www.msnbc.com/the-last-word/watch/the-trump-team-rewrites-the-statue-of-liberty-66039877965,https://thefederalist.com/2019/08/13/statue-liberty-poem-invalidate-u-s-borders-require-giving-welfare-non-citizens/,https://www.bbc.com/news/world-us-canada-49323324
105,https://www.nytimes.com/2019/08/17/us/portland-oregon-protests.html,https://www.foxnews.com/us/portland-protests-mayor-antifa-proud-boys-demonstrations-trump,https://www.apnews.com/423e0ee1018942a59e218a800b30b59f
106,https://www.huffpost.com/entry/public-charge-department-of-homeland-security-final-rule_n_5d449198e4b0ca604e31fb51,https://www.nationalreview.com/news/trump-administration-to-reject-visa-applicants-who-would-rely-on-public-services/,https://thehill.com/homenews/administration/457093-white-house-defends-new-immigration-policy
107,https://www.washingtonpost.com/politics/2019/08/18/top-trump-officials-downplay-recession-risks/,https://nypost.com/2019/08/18/president-trump-says-he-doesnt-see-a-recession-on-the-horizon/,https://www.bbc.com/news/business-49393198
108,"https://www.washingtonpost.com/world/middle_east/us-seeks-seizure-of-iranian-oil-tanker-in-new-escalation/2019/08/17/2086a50a-c0ee-11e9-a8b0-7ed8a0d5dc5d_story.html
https://www.usatoday.com/story/news/world/2019/08/17/u-s-issues-warrant-seize-iran-oil-tanker-grace-1/2038461001/",https://www.washingtontimes.com/news/2019/aug/16/justice-department-issues-warrant-iranian-tanker-s/,
109,http://www.washingtonpost.com/politics/decision2012/obama-has-more-control-of-campaign-cash-and-with-it-an-edge-in-ad-rates/2012/09/26/c85304ea-03f9-11e2-91e7-2962c74e7738_story.html,http://townhall.com/tipsheet/guybenson/2012/09/26/romney_to_camera_in_new_ad_lets_talk_about_the_economy,http://www.npr.org/blogs/itsallpolitics/2012/09/26/161841920/new-obama-and-romney-ads-are-linked-by-guilt
110,https://www.cnn.com/2019/08/19/politics/bureau-of-prisons-director/index.html,https://www.dailymail.co.uk/news/article-7372503/Director-Federal-Bureau-Prisons-FIRED-one-week-suicide-Jeffrey-Epstein.html,https://www.cnbc.com/2019/08/19/william-barr-orders-removal-of-prisons-director-after-jeffrey-epstein-death.html
111,https://www.washingtonpost.com/business/economy/white-house-officials-eyeing-payroll-tax-cut-in-effort-to-reverse-weakening-economy/2019/08/19/4cab28ec-c2bd-11e9-b72f-b31dfaa77212_story.html,https://nypost.com/2019/08/19/team-trump-eyes-payroll-tax-cut-to-spur-economy-report/,https://thehill.com/policy/finance/458002-white-house-exploring-payroll-tax-cut-to-offset-worsening-economy-report
112,https://www.nytimes.com/2019/08/20/technology/facebook-news-humans.html,https://www.breitbart.com/tech/2019/08/20/facebook-hiring-corporate-media-veterans-to-manually-curate-news-tab/,https://www.axios.com/facebook-news-tab-journalist-hires-4c6427c0-e33c-4c28-95a1-9bc0bb3fb422.html
113,"https://www.bloomberg.com/news/articles/2019-08-16/tlaib-snubs-israel-s-offer-to-visit-citing-restrictions?srnd=politics-vp
https://www.cbsnews.com/news/rashida-tlaib-backs-off-plans-for-israel-visit-citing-oppressive-conditions/",https://www.washingtonexaminer.com/news/israeli-minister-tlaibs-hatred-for-israel-stronger-than-her-love-for-her-grandmother,
114,"https://www.theguardian.com/world/2019/aug/21/jair-bolsonaro-accuses-ngos-setting-fire-amazon-rainforest
https://www.aljazeera.com/news/2019/08/amazon-burning-brazil-reports-record-surge-forest-fires-190821052601171.html",https://nypost.com/2019/08/20/smoke-from-amazon-fires-leaves-brazils-largest-city-in-total-darkness/,
115,http://www.huffingtonpost.com/2012/09/26/presidential-polls-2012_n_1915456.html?utm_hp_ref=elections-2012,"http://www.washingtontimes.com/news/2012/sep/25/outweighed-republicans-skeptical-of-polls-left-til/
http://www.foxnews.com/politics/2012/09/25/nuts-and-bolts-political-polls/",
116,http://www.allsides.com/news/2012-09-27-0730/clinton-says-al-qaeda-involved-libya-attack,"http://townhall.com/tipsheet/katiepavlich/2012/09/27/clinton_yes_al_qaeda_was_involved_in_libya_attack
http://www.foxnews.com/politics/2012/09/27/us-officials-knew-libya-attack-was-terrorism-within-24-hours-sources-confirm/",
117,https://www.nytimes.com/2019/08/19/opinion/planned-parenthood-title-x.html,https://www.nationalreview.com/corner/new-york-times-editorial-board-covers-for-planned-parenthood/,https://www.npr.org/2019/08/19/752438119/planned-parenthood-out-of-title-x-over-trump-rule
118,https://www.nytimes.com/2019/08/21/world/europe/greenland-denmark-trump.html,https://www.foxnews.com/politics/trump-cancels-visit-denmark-pm-greenland,https://www.wsj.com/articles/trump-says-he-will-postpone-meeting-with-denmark-prime-minister-11566347264
119,"http://www.huffingtonpost.com/2012/09/26/romney-ohio-taxes_n_1915949.html
http://www.cnn.com/2012/09/26/politics/romney-ohio/index.html?hpt=po_t1",http://www.washingtontimes.com/news/2012/sep/26/trailing-polls-romney-deploys-celebrity-friends/,
120,https://www.washingtonpost.com/politics/mcconnell-offers-fresh-defense-of-senate-filibuster-warns-democrats-could-pass-socialist-policies-if-they-take-control/2019/08/22/c99b8ea0-c4de-11e9-b72f-b31dfaa77212_story.html,https://www.nytimes.com/2019/08/22/opinion/mitch-mcconnell-senate-filibuster.html?action=click&module=Opinion&pgtype=Homepage,https://thehill.com/homenews/senate/458370-mcconnell-rejects-democrats-radical-movement-to-abolish-filibuster-in-op-ed
121,https://www.cbsnews.com/news/david-koch-died-conservative-donor-and-philanthropist-dead-age-79-2019-08-23/,https://www.washingtonexaminer.com/news/david-koch-dead-at-79-report,https://www.cnbc.com/2019/08/23/billionaire-industrialist-and-libertarian-activist-david-koch-dies.html
122,https://www.cnn.com/2019/08/22/media/sarah-sanders-fox-news/index.html,https://www.foxnews.com/media/fox-news-sarah-huckabee-sanders,https://www.apnews.com/b82c4ba415bf49ad9c53c36bb8f72971
123,https://www.nbcnews.com/news/us-news/johnson-johnson-must-pay-over-572-million-its-role-oklahoma-n1046476,https://nypost.com/2019/08/26/johnson-johnson-to-pay-500m-in-damages-over-opioid-crisis/,https://www.wsj.com/articles/johnson-johnson-ordered-to-pay-572-million-in-oklahoma-opioid-case-11566850079?mod=hp_lead_pos1
124,https://www.washingtonpost.com/politics/2019/08/23/trumps-angry-tweets-about-china-betray-his-political-rhetoric-two-significant-ways/,https://www.washingtonexaminer.com/opinion/sensing-vulnerability-china-turns-up-the-heat-on-trump,https://www.apnews.com/bf9913be052d442e9df282cf222039d4
125,"https://www.usatoday.com/story/news/politics/2019/08/25/joe-walsh-launches-2020-primary-challenge-against-trump-says-he-unfit/2114462001/
https://www.washingtonpost.com/politics/former-congressman-joe-walsh-announces-primary-challenge-against-trump/2019/08/25/595cce96-c73c-11e9-be05-f76ac4ec618c_story.html",https://www.foxnews.com/politics/joe-walsh-announces-trump-primary-challenge-im-in,
126,https://www.nbcnews.com/tech/tech-news/epoch-times-begins-hiding-its-connection-huge-pro-trump-ad-n1045416,https://www.washingtonexaminer.com/news/facebook-bans-ads-from-the-epoch-times,https://www.businessinsider.com/facebook-bans-the-epoch-times-from-ads-2019-8
127,"https://www.usatoday.com/story/news/politics/2019/08/26/donald-trump-china-trade-war/2118225001/
https://www.politico.com/story/2019/08/26/trump-china-renewed-trade-talks-1475224",https://www.foxnews.com/politics/china-announces-it-seeks-end-to-trade-war-as-markets-tank-and-currency-hits-11-year-flatline,
128,"https://www.cnn.com/2019/08/26/politics/barack-obama-redistricting-u-gerrymandering-initiative/index.html
https://www.usatoday.com/story/news/politics/2019/08/26/barack-obama-launches-initiative-take-partisan-gerrymandering/2127235001/",https://www.breitbart.com/politics/2019/08/27/barack-obama-launches-initiative-to-shape-redistricting-efforts/,
129,https://slate.com/news-and-politics/2019/08/palestine-freshman-study-visa-harvard-immigration-revoked-deported.html,https://www.dailymail.co.uk/news/article-7399647/Incoming-Harvard-freshman-deported-visa-revoked-Boston-airport.html,https://thehill.com/policy/national-security/department-of-homeland-security/458956-harvard-freshman-deported-after
130,https://www.cnn.com/2019/08/26/politics/trump-g7-doral-miami/index.html,https://www.foxnews.com/politics/trump-doral-g-7,https://www.reuters.com/article/us-g7-summit-miami/trump-puts-forward-own-miami-golf-course-for-next-g7-summit-idUSKCN1VG12J
131,https://www.washingtonpost.com/world/europe/boris-johnson-accused-of-deeply-dangerous-behavior-after-reports-he-will-shutter-parliament-ahead-of-brexit/2019/08/28/6bca5988-c96f-11e9-a1fe-ca46e8d573c0_story.html,https://www.washingtontimes.com/news/2019/aug/28/opposition-reacts-with-fury-to-parliament-suspensi/,https://www.bbc.com/news/uk-politics-49493632
132,https://www.cbsnews.com/news/amazon-wildfires-brazil-spurns-20-million-aid-offer-from-g-7-nations-fight-amazon-wildfires/,https://www.washingtonexaminer.com/news/brazil-rejects-millions-pledged-at-g-7-to-fight-fires,https://www.npr.org/2019/08/27/754687137/brazil-rejects-g-7s-offer-of-22-million-to-fight-amazon-fires
133,http://thecaucus.blogs.nytimes.com/2012/09/27/with-start-of-early-voting-election-day-becomes-election-month/?ref=politics&gwh=FDE1437A91BBEEC079B45657DDA37242,http://www.foxnews.com/politics/2012/09/28/early-voting-in-iowa-kicks-off-presidential-election/,http://www.npr.org/blogs/itsallpolitics/2012/09/27/161906329/iowa-voters-who-are-literally-done-with-the-election
134,https://www.washingtonpost.com/national-security/comey-violated-fbi-policy-in-handling-of-memos-detailing-interactions-with-trump-inspector-general-finds/2019/08/29/1bf04af4-ca68-11e9-be05-f76ac4ec618c_story.html,https://www.foxnews.com/politics/doj-inspector-general-says-comey-violated-policies-with-memos-documenting-private-conversations-with-trump,https://www.axios.com/justice-department-james-comey-inspector-general-classified-e0033ec4-b31d-4c74-8950-51cc7c9843db.html
135,https://www.thedailybeast.com/juul-ceo-says-non-smokers-should-not-try-his-companys-product,https://www.foxnews.com/health/juul-ceo-vaping-illness,https://www.apnews.com/67e5354718164ef292350615f724fb39
136,https://www.cnn.com/2019/08/29/politics/trump-personal-assistant-madeleine-westerhout/index.html,https://www.washingtonexaminer.com/news/trumps-gatekeeper-resigns-abruptly,https://www.bbc.com/news/world-us-canada-49527707
137,https://www.huffpost.com/entry/new-jersey-labor-day-parade-canceled-south-plainfield_n_5d6d303ce4b0cdfe0573c88e,https://nypost.com/2019/09/02/labor-day-parade-featuring-gov-murphy-canceled-amid-security-concerns/,https://thehill.com/homenews/state-watch/459629-suspect-in-custody-after-explosives-found-near-labor-day-parade-route
138,http://www.washingtonpost.com/politics/decision2012/obama-romney-to-go-off-trail-ahead-of-debate/2012/09/28/2e418f36-08c0-11e2-a10c-fa5a255a9258_story.html,http://www.foxnews.com/politics/2012/09/28/campaigns-launch-into-expectations-game-ahead-vital-presidential-debate/,http://www.npr.org/blogs/itsallpolitics/2012/09/28/161964007/presidential-debates-the-one-area-where-campaigns-pitch-their-weakness
139,"https://www.politico.com/story/2019/08/28/trump-attacks-fox-news-1476653
https://www.usatoday.com/story/news/politics/2019/08/28/trump-slams-fox-news-2020-coverage/2139749001/",https://www.foxnews.com/politics/alarm-bell-for-trump-as-plurality-in-new-poll-say-economys-getting-worse-not-better,
140,https://www.nbcnews.com/business/markets/dow-rises-350-points-after-china-says-it-wants-trade-n1047796,,"https://www.marketwatch.com/story/dow-futures-up-over-250-points-as-china-tamps-down-fears-of-further-trade-war-escalation-2019-08-29
https://www.reuters.com/article/us-usa-stocks/wall-street-rallies-after-china-trade-comments-idUSKCN1VJ1EP?il=0"
141,"https://www.usatoday.com/story/news/politics/2019/09/03/pences-decision-stay-doonbeg-ireland-trump-hotel-criticized/2195539001/
https://www.cnn.com/2019/09/03/politics/pence-ireland-doonbeg/index.html",https://www.washingtontimes.com/news/2019/sep/3/mike-pence-forced-defend-ireland-stay-trump-proper/,
142,"https://www.cnn.com/2019/08/31/us/odessa-texas-active-shooter/index.html
https://www.usatoday.com/story/news/nation/2019/09/01/texas-shooting-state-gun-laws-loosen-day-after-odessa-midland-rampage/2186153001/",https://www.washingtonexaminer.com/news/manhunt-underway-for-active-shooters-in-texas,
